Id,Date,Total_Steps,Total_Distance,Tracker_Distance,Very_Active_Distance,Moderately_Active_Distance,Sedentary_Active_Distance,Very_Active_Minutes,Fairly_Active_Minutes,Lightly_Active_Minutes,Sedentary_Minutes,Calories,Total_Sleep_Records,Total_Minutes_Asleep,Total_Bed_Time
2347167796,22/04/2016,7804,5.159999847,5.159999847,0.560000002,1.679999948,0,9,27,206,781,1946,1,405,461
2347167796,23/04/2016,16901,11.36999989,11.36999989,2.779999971,1.450000048,0,32,35,360,591,2629,1,374,386
2347167796,24/04/2016,9471,6.260000229,6.260000229,0,0,0,0,0,360,584,2187,1,442,459
2347167796,25/04/2016,9482,6.380000114,6.380000114,1.269999981,0.519999981,0,15,11,277,653,2095,1,433,471
2347167796,26/04/2016,5980,3.950000048,3.950000048,0,0,0,0,0,227,732,1861,1,436,490
2347167796,27/04/2016,11423,7.579999924,7.579999924,1.860000014,0.400000006,0,26,9,295,623,2194,1,448,499
2347167796,28/04/2016,5439,3.599999905,3.599999905,0,0,0,0,0,229,764,1854,1,408,450
2347167796,29/04/2016,42,0.029999999,0.029999999,0,0,0,0,0,4,2,403,1,411,473
2873212765,12/04/2016,8796,5.909999847,5.909999847,0.109999999,0.930000007,0,2,21,356,1061,1982,0,0,0
2873212765,13/04/2016,7618,5.119999886,5.119999886,0,0.219999999,0.02,0,8,404,1028,2004,0,0,0
2873212765,14/04/2016,7910,5.320000172,5.320000172,0,0,0,0,0,331,1109,1893,0,0,0
2873212765,15/04/2016,8482,5.699999809,5.699999809,0,0,0.01,0,0,448,992,2063,0,0,0
2873212765,16/04/2016,9685,6.650000095,6.650000095,3.109999895,0.02,0.01,47,1,305,1087,2148,0,0,0
2873212765,17/04/2016,2524,1.700000048,1.700000048,0,0.349999994,0,0,8,160,1272,1529,0,0,0
2873212765,18/04/2016,7762,5.239999771,5.239999771,0.07,0.280000001,0,1,6,311,1122,1890,0,0,0
2873212765,19/04/2016,7948,5.369999886,5.369999886,0,0,0,0,0,389,1051,1956,0,0,0
2873212765,20/04/2016,9202,6.300000191,6.300000191,1.50999999,0.119999997,0.01,22,5,378,1035,2094,0,0,0
2873212765,21/04/2016,8859,5.980000019,5.980000019,0.129999995,0.370000005,0.01,2,10,371,1057,1970,0,0,0
2873212765,22/04/2016,7286,4.900000095,4.900000095,0.460000008,0,0.02,46,0,366,1028,2241,0,0,0
2873212765,23/04/2016,9317,6.349999905,6.349999905,2.089999914,0.230000004,0.01,28,5,330,1077,2021,0,0,0
2873212765,24/04/2016,6873,4.679999828,4.679999828,3,0.059999999,0,46,1,190,1203,1898,0,0,0
2873212765,25/04/2016,7373,4.949999809,4.949999809,0,0,0,0,0,359,1081,1907,0,0,0
2873212765,26/04/2016,8242,5.539999962,5.539999962,0.119999997,0.180000007,0,2,5,309,1124,1882,0,0,0
2873212765,27/04/2016,3516,2.359999895,2.359999895,0,0,0,46,0,197,1197,1966,0,0,0
2873212765,28/04/2016,7913,5.409999847,5.409999847,2.160000086,0.340000004,0,28,7,213,1192,1835,0,0,0
2873212765,29/04/2016,7365,4.949999809,4.949999809,1.360000014,1.409999967,0,20,23,206,1191,1780,0,0,0
2873212765,30/04/2016,8452,5.679999828,5.679999828,0.330000013,1.080000043,0.01,5,20,248,1167,1830,0,0,0
2873212765,01/05/2016,7399,4.96999979,4.96999979,0.49000001,1.039999962,0,7,18,196,1219,1739,0,0,0
2873212765,02/05/2016,7525,5.059999943,5.059999943,0,0.209999993,0.02,0,7,334,1099,1878,0,0,0
2873212765,03/05/2016,7412,4.980000019,4.980000019,0.059999999,0.25,0.01,1,6,363,1070,1906,0,0,0
2873212765,04/05/2016,8278,5.559999943,5.559999943,0,0,0,0,0,420,1020,2015,0,0,0
2873212765,05/05/2016,8314,5.610000134,5.610000134,0.779999971,0.800000012,0,13,23,311,1093,1971,0,0,0
2873212765,06/05/2016,7063,4.75,4.75,0,0.119999997,0.01,0,5,370,1065,1910,0,0,0
2873212765,07/05/2016,4940,3.380000114,3.380000114,2.279999971,0.550000012,0,75,11,52,1302,1897,0,0,0
2873212765,08/05/2016,8168,5.539999962,5.539999962,2.900000095,0,0,46,0,326,1068,2096,0,0,0
2873212765,09/05/2016,7726,5.190000057,5.190000057,0,0,0,0,0,345,1095,1906,0,0,0
2873212765,10/05/2016,8275,5.559999943,5.559999943,0,0,0.01,0,0,373,1067,1962,0,0,0
2873212765,11/05/2016,6440,4.329999924,4.329999924,0,0,0.01,0,0,319,1121,1826,0,0,0
2873212765,12/05/2016,7566,5.110000134,5.110000134,0,0,0,0,0,268,720,1431,0,0,0
3372868164,12/04/2016,4747,3.24000001,3.24000001,0,0,0.01,0,0,280,1160,1788,0,0,0
3372868164,13/04/2016,9715,6.630000114,6.630000114,0.99000001,0.340000004,0.02,16,8,371,1045,2093,0,0,0
3372868164,14/04/2016,8844,6.03000021,6.03000021,0.340000004,1.029999971,0.01,6,25,370,1039,2065,0,0,0
3372868164,15/04/2016,7451,5.079999924,5.079999924,0,0,0.02,0,0,335,1105,1908,0,0,0
3372868164,16/04/2016,6905,4.730000019,4.730000019,0,0,0.029999999,0,0,356,1084,1908,0,0,0
3372868164,17/04/2016,8199,5.880000114,5.880000114,1.409999967,0.100000001,0.01,11,2,322,1105,1964,0,0,0
3372868164,18/04/2016,6798,4.639999866,4.639999866,1.080000043,0.200000003,0,20,7,343,1070,2014,0,0,0
3372868164,19/04/2016,7711,5.260000229,5.260000229,0,0,0.02,0,0,376,1064,1985,0,0,0
3372868164,20/04/2016,4880,3.329999924,3.329999924,0.839999974,0.090000004,0.02,15,3,274,1148,1867,0,0,0
3372868164,21/04/2016,8857,6.070000172,6.070000172,1.149999976,0.25999999,0.01,18,9,376,1037,2124,0,0,0
3372868164,22/04/2016,3843,2.619999886,2.619999886,0,0,0.01,0,0,206,1234,1669,0,0,0
3372868164,23/04/2016,7396,5.070000172,5.070000172,1.399999976,0.079999998,0,20,2,303,1115,1995,0,0,0
3372868164,24/04/2016,6731,4.590000153,4.590000153,0.889999986,0.189999998,0.02,14,7,292,1127,1921,0,0,0
3372868164,25/04/2016,5995,4.090000153,4.090000153,0,0,0,0,0,416,1024,2010,0,0,0
3372868164,26/04/2016,8283,5.789999962,5.789999962,1.850000024,0.050000001,0.01,22,2,333,1083,2057,0,0,0
3372868164,27/04/2016,7904,5.420000076,5.420000076,1.580000043,0.629999995,0.01,24,13,346,1057,2095,0,0,0
3372868164,28/04/2016,5512,3.75999999,3.75999999,0,0,0,0,0,385,1055,1972,0,0,0
3372868164,29/04/2016,9135,6.230000019,6.230000019,0,0,0.01,0,0,402,1038,2044,0,0,0
3372868164,30/04/2016,5250,3.579999924,3.579999924,1.059999943,0.090000004,0.01,17,4,300,1119,1946,0,0,0
3372868164,01/05/2016,3077,2.099999905,2.099999905,0,0,0,0,0,172,842,1237,0,0,0
3977333714,12/04/2016,8856,5.980000019,5.980000019,3.059999943,0.910000026,0,44,19,131,777,1450,1,274,469
3977333714,13/04/2016,10035,6.710000038,6.710000038,2.029999971,2.130000114,0,31,46,153,754,1495,2,295,456
3977333714,14/04/2016,7641,5.110000134,5.110000134,0.319999993,0.970000029,0,5,23,214,801,1433,1,291,397
3977333714,15/04/2016,9010,6.059999943,6.059999943,1.049999952,1.75,0,15,42,183,644,1468,1,424,556
3977333714,16/04/2016,13459,9,9,2.029999971,4,0,31,83,153,663,1625,1,283,510
3977333714,17/04/2016,10415,6.96999979,6.96999979,0.699999988,2.349999905,0,11,58,205,600,1529,1,381,566
3977333714,18/04/2016,11663,7.800000191,7.800000191,0.25,3.730000019,0,4,95,214,605,1584,2,412,522
3977333714,19/04/2016,12414,8.779999733,8.779999733,2.24000001,2.450000048,0,19,67,221,738,1638,1,219,395
3977333714,20/04/2016,11658,7.829999924,7.829999924,0.200000003,4.349999905,0,2,98,164,845,1554,2,152,305
3977333714,21/04/2016,6093,4.079999924,4.079999924,0,0,0,0,0,242,712,1397,1,332,512
3977333714,22/04/2016,8911,5.960000038,5.960000038,2.329999924,0.579999983,0,33,12,188,731,1481,1,355,476
3977333714,23/04/2016,12058,8.069999695,8.069999695,0,4.21999979,0,0,92,252,724,1638,1,235,372
3977333714,24/04/2016,14112,10,10,3.269999981,4.559999943,0,30,95,129,660,1655,1,310,526
3977333714,25/04/2016,11177,8.479999542,8.479999542,5.619999886,0.430000007,0,50,9,133,781,1570,1,262,467
3977333714,26/04/2016,11388,7.619999886,7.619999886,0.449999988,4.21999979,0,7,95,170,797,1551,1,250,371
3977333714,27/04/2016,7193,5.039999962,5.039999962,0,0.419999987,0,0,10,176,714,1377,1,349,540
3977333714,28/04/2016,7114,4.880000114,4.880000114,1.370000005,0.289999992,0,15,8,190,804,1407,1,261,423
3977333714,29/04/2016,10645,7.75,7.75,3.74000001,1.299999952,0,36,32,150,744,1545,1,333,478
3977333714,30/04/2016,13238,9.199999809,9.199999809,3.690000057,2.099999905,0,43,52,194,687,1650,1,237,382
3977333714,01/05/2016,10414,7.070000172,7.070000172,2.670000076,1.980000019,0,41,40,124,691,1501,1,383,626
3977333714,02/05/2016,16520,11.05000019,11.05000019,1.539999962,6.480000019,0,24,143,176,713,1760,1,230,384
3977333714,03/05/2016,14335,9.590000153,9.590000153,3.319999933,1.74000001,0,47,41,258,594,1710,1,292,500
3977333714,04/05/2016,13559,9.43999958,9.43999958,1.809999943,4.579999924,0,14,96,142,852,1628,1,213,336
3977333714,05/05/2016,12312,8.579999924,8.579999924,1.75999999,4.110000134,0,14,88,178,680,1618,1,318,480
3977333714,06/05/2016,11677,8.279999733,8.279999733,3.109999895,2.50999999,0,29,55,168,676,1590,1,323,512
3977333714,07/05/2016,11550,7.730000019,7.730000019,0,4.130000114,0,0,86,208,703,1574,1,237,443
3977333714,08/05/2016,13585,9.090000153,9.090000153,0.680000007,5.239999771,0,9,116,171,688,1633,2,259,456
3977333714,09/05/2016,14687,10.07999992,10.07999992,0.769999981,5.599999905,0,8,122,151,1159,1667,0,0,0
3977333714,10/05/2016,13072,8.779999733,8.779999733,0.07,5.400000095,0,1,115,196,676,1630,1,312,452
3977333714,11/05/2016,746,0.5,0.5,0.370000005,0,0,4,0,9,13,52,0,0,0
4020332650,12/04/2016,8539,6.119999886,6.119999886,0.150000006,0.239999995,0,4,15,331,712,3654,1,501,541
4020332650,13/04/2016,0,0,0,0,0,0,0,0,0,1440,1981,0,0,0
4020332650,14/04/2016,108,0.079999998,0.079999998,0,0,0,0,0,3,1437,2011,0,0,0
4020332650,15/04/2016,1882,1.350000024,1.350000024,0.209999993,0.360000014,0,36,18,87,1299,2951,0,0,0
4020332650,16/04/2016,1982,1.419999957,1.419999957,0.449999988,0.370000005,0,65,21,55,1222,3051,1,77,77
4020332650,17/04/2016,16,0.01,0.01,0,0,0,0,0,2,1438,1990,0,0,0
4020332650,18/04/2016,62,0.039999999,0.039999999,0,0,0,0,0,2,1438,1995,0,0,0
4020332650,19/04/2016,0,0,0,0,0,0,0,0,0,1440,1980,0,0,0
4020332650,20/04/2016,0,0,0,0,0,0,0,0,0,1440,1980,0,0,0
4020332650,21/04/2016,0,0,0,0,0,0,0,0,0,1440,1980,0,0,0
4020332650,22/04/2016,0,0,0,0,0,0,0,0,0,1440,1980,0,0,0
4020332650,23/04/2016,0,0,0,0,0,0,0,0,0,1440,1980,0,0,0
4020332650,24/04/2016,0,0,0,0,0,0,0,0,0,1440,1980,0,0,0
4020332650,25/04/2016,0,0,0,0,0,0,0,0,0,1440,1980,0,0,0
4020332650,26/04/2016,0,0,0,0,0,0,0,0,0,1440,1980,0,0,0
4020332650,27/04/2016,0,0,0,0,0,0,0,0,0,1440,1980,0,0,0
4020332650,28/04/2016,0,0,0,0,0,0,0,0,0,1440,1980,0,0,0
4020332650,29/04/2016,0,0,0,0,0,0,0,0,0,1440,1980,0,0,0
4020332650,30/04/2016,0,0,0,0,0,0,0,0,0,1440,1980,0,0,0
4020332650,01/05/2016,0,0,0,0,0,0,0,0,0,1440,1980,0,0,0
4020332650,02/05/2016,475,0.340000004,0.340000004,0,0.039999999,0,0,11,31,1350,2207,0,0,0
4020332650,03/05/2016,4496,3.220000029,3.220000029,0,0,0.050000001,0,0,174,950,2828,1,322,332
4020332650,04/05/2016,10252,7.349999905,7.349999905,0.670000017,1.039999962,0,13,46,346,531,3879,1,478,536
4020332650,05/05/2016,11728,8.430000305,8.430000305,2.619999886,1.679999948,0.07,38,42,196,916,3429,1,226,248
4020332650,06/05/2016,4369,3.130000114,3.130000114,0,0,0.01,0,0,177,855,2704,1,385,408
4020332650,07/05/2016,6132,4.400000095,4.400000095,0,0,0,0,0,184,1256,2975,0,0,0
4020332650,08/05/2016,5862,4.199999809,4.199999809,0,0,0,0,0,263,775,3089,1,364,402
4020332650,09/05/2016,4556,3.269999981,3.269999981,0.200000003,0.119999997,0,3,5,173,1225,2785,0,0,0
4020332650,10/05/2016,5546,3.980000019,3.980000019,0,0,0.039999999,0,0,206,774,2926,1,442,494
4020332650,11/05/2016,3689,2.650000095,2.650000095,0.109999999,0.170000002,0,2,8,134,1296,2645,0,0,0
4020332650,12/05/2016,590,0.419999987,0.419999987,0,0,0,0,0,21,721,1120,0,0,0
4057192912,12/04/2016,5394,4.03000021,4.03000021,0,0,0,0,0,164,1276,2286,0,0,0
4057192912,13/04/2016,5974,4.46999979,4.46999979,0,0,0,0,0,160,1280,2306,0,0,0
4057192912,14/04/2016,0,0,0,0,0,0,0,0,0,1440,1776,0,0,0
4057192912,15/04/2016,3984,2.950000048,2.950000048,0.209999993,0.25999999,0,3,6,88,873,1527,0,0,0
4319703577,12/04/2016,7753,5.199999809,5.199999809,0,0,0,0,0,0,1440,2115,0,0,0
4319703577,13/04/2016,8204,5.5,5.5,0.529999971,0.589999974,0,8,15,96,1234,2135,0,0,0
4319703577,14/04/2016,10210,6.880000114,6.880000114,0.109999999,0.330000013,0,1,9,339,589,2302,1,535,557
4319703577,15/04/2016,5664,3.799999952,3.799999952,0,0,0,0,0,228,752,1985,1,465,491
4319703577,16/04/2016,4744,3.180000067,3.180000067,0,0,0,0,0,194,724,1884,1,506,522
4319703577,17/04/2016,29,0.02,0.02,0,0,0,0,0,3,1363,1464,0,0,0
4319703577,18/04/2016,2276,1.549999952,1.549999952,0.07,0.330000013,0,1,9,58,824,1632,1,515,551
4319703577,19/04/2016,8925,5.989999771,5.989999771,0,0,0,0,0,311,604,2200,2,461,498
4319703577,20/04/2016,8954,6.010000229,6.010000229,0,0.680000007,0,0,18,306,671,2220,1,523,543
4319703577,21/04/2016,3702,2.480000019,2.480000019,0,0,0,0,0,34,1265,1792,1,59,65
4319703577,22/04/2016,4500,3.019999981,3.019999981,0.059999999,0.810000002,0,1,19,176,709,1886,1,533,550
4319703577,23/04/2016,4935,3.309999943,3.309999943,0,0,0,0,0,233,546,1945,1,692,722
4319703577,24/04/2016,4081,2.74000001,2.74000001,0.059999999,0.200000003,0,1,5,191,692,1880,1,467,501
4319703577,25/04/2016,9259,6.210000038,6.210000038,0,0.280000001,0,0,8,390,544,2314,1,488,506
4319703577,26/04/2016,9899,6.639999866,6.639999866,0.569999993,0.920000017,0,8,21,288,649,2236,1,505,516
4319703577,27/04/2016,10780,7.230000019,7.230000019,0.409999996,1.919999957,0,6,47,300,680,2324,1,286,307
4319703577,28/04/2016,10817,7.28000021,7.28000021,1.00999999,0.330000013,0,13,8,359,552,2367,1,497,522
4319703577,29/04/2016,7990,5.360000134,5.360000134,0.449999988,0.790000021,0,6,18,289,624,2175,1,523,546
4319703577,30/04/2016,8221,5.519999981,5.519999981,0.400000006,1.610000014,0,6,38,196,695,2092,1,490,516
4319703577,01/05/2016,1251,0.839999974,0.839999974,0,0,0,0,0,67,836,1593,1,484,500
4319703577,02/05/2016,9261,6.239999771,6.239999771,0,0.439999998,0,0,11,344,585,2270,1,478,506
4319703577,03/05/2016,9648,6.46999979,6.46999979,0.579999983,1.070000052,0,8,26,287,669,2235,1,474,512
4319703577,04/05/2016,10429,7.019999981,7.019999981,0.589999974,0.579999983,0,8,13,313,1106,2282,0,0,0
4319703577,05/05/2016,13658,9.489999771,9.489999771,2.630000114,1.409999967,0,27,34,328,957,2530,0,0,0
4319703577,06/05/2016,9524,6.420000076,6.420000076,0.409999996,0.469999999,0,6,11,314,692,2266,1,450,491
4319703577,07/05/2016,7937,5.329999924,5.329999924,0.189999998,1.049999952,0,3,28,279,586,2158,1,507,530
4319703577,08/05/2016,3672,2.460000038,2.460000038,0,0,0,0,0,153,603,1792,1,602,638
4319703577,09/05/2016,10378,6.960000038,6.960000038,0.140000001,0.560000002,0,2,14,374,490,2345,1,535,565
4319703577,10/05/2016,9487,6.369999886,6.369999886,0.209999993,0.460000008,0,3,12,329,555,2260,1,487,517
4319703577,11/05/2016,9129,6.130000114,6.130000114,0.200000003,0.74000001,0,3,18,311,574,2232,1,529,558
4319703577,12/05/2016,17,0.01,0.01,0,0,0,0,0,2,0,257,1,302,321
4388161847,12/04/2016,10122,7.78000021,7.78000021,0,0,0,0,0,0,1440,2955,0,0,0
4388161847,13/04/2016,10993,8.449999809,8.449999809,0.059999999,0.629999995,0,1,14,150,1275,3092,0,0,0
4388161847,14/04/2016,8863,6.820000172,6.820000172,0.129999995,1.070000052,0,10,35,219,945,2998,0,0,0
4388161847,15/04/2016,8758,6.730000019,6.730000019,0,0,0,0,0,299,837,3066,1,499,526
4388161847,16/04/2016,6580,5.059999943,5.059999943,0.209999993,0.400000006,0,6,9,253,609,3073,2,426,448
4388161847,17/04/2016,4660,3.579999924,3.579999924,0,0,0,0,0,201,721,2572,2,619,641
4388161847,18/04/2016,11009,9.100000381,9.100000381,3.559999943,0.400000006,0,27,8,239,1017,3274,1,99,104
4388161847,19/04/2016,10181,7.829999924,7.829999924,1.370000005,0.689999998,0,20,16,249,704,3015,1,329,338
4388161847,20/04/2016,10553,8.119999886,8.119999886,1.100000024,1.720000029,0,19,42,228,696,3083,1,421,451
4388161847,21/04/2016,10055,7.730000019,7.730000019,0.370000005,0.389999986,0,7,12,272,853,3069,1,442,458
4388161847,22/04/2016,12139,9.340000153,9.340000153,3.299999952,1.110000014,0,77,25,220,945,3544,1,82,85
4388161847,23/04/2016,13236,10.18000031,10.18000031,4.5,0.319999993,0,58,5,215,749,3306,1,478,501
4388161847,24/04/2016,10243,7.880000114,7.880000114,1.080000043,0.50999999,0,14,8,239,584,2885,3,552,595
4388161847,25/04/2016,12961,9.970000267,9.970000267,0.730000019,1.399999976,0,11,31,301,1054,3288,0,0,0
4388161847,26/04/2016,9461,7.28000021,7.28000021,0.939999998,1.059999943,0,14,23,224,673,2929,1,319,346
4388161847,27/04/2016,11193,8.609999657,8.609999657,0.699999988,2.50999999,0,11,48,241,684,3074,1,439,500
4388161847,28/04/2016,10074,7.75,7.75,1.289999962,0.430000007,0,19,9,234,878,2969,1,428,458
4388161847,29/04/2016,9232,7.099999905,7.099999905,0.800000012,0.889999986,0,13,16,236,1175,2979,0,0,0
4388161847,30/04/2016,12533,9.640000343,9.640000343,0.699999988,2,0,14,43,300,537,3283,2,409,430
4388161847,01/05/2016,10255,7.889999866,7.889999866,1.00999999,0.680000007,0,12,15,241,579,2926,1,547,597
4388161847,02/05/2016,10096,8.399999619,8.399999619,3.769999981,0.079999998,0,33,4,204,935,3147,2,368,376
4388161847,03/05/2016,12727,9.789999962,9.789999962,1.129999995,0.779999971,0,18,18,306,984,3290,0,0,0
4388161847,04/05/2016,12375,9.520000458,9.520000458,2.789999962,0.930000007,0,35,21,251,632,3162,1,390,414
4388161847,05/05/2016,9603,7.380000114,7.380000114,0.629999995,1.669999957,0,12,39,199,896,2899,1,471,495
4388161847,06/05/2016,13175,10.13000011,10.13000011,2.109999895,2.089999914,0,33,45,262,1100,3425,0,0,0
4388161847,07/05/2016,22770,17.54000092,17.54000092,9.449999809,2.769999981,0,120,56,260,508,4022,1,472,496
4388161847,08/05/2016,17298,14.38000011,14.38000011,9.890000343,1.25999999,0,107,38,178,576,3934,2,529,541
4388161847,09/05/2016,10218,7.860000134,7.860000134,0.340000004,0.730000019,0,6,19,258,1020,3013,1,62,65
4388161847,10/05/2016,10299,7.920000076,7.920000076,0.810000002,0.649999976,0,13,14,267,648,3061,1,354,375
4388161847,11/05/2016,10201,7.840000153,7.840000153,0.529999971,0.790000021,0,8,18,256,858,2954,1,469,494
4388161847,12/05/2016,3369,2.589999914,2.589999914,0,0,0,0,0,108,825,1623,0,0,0
4445114986,12/04/2016,3276,2.200000048,2.200000048,0,0,0,0,0,196,787,2113,2,429,457
4445114986,13/04/2016,2961,1.99000001,1.99000001,0,0,0,0,0,194,840,2095,2,370,406
4445114986,14/04/2016,3974,2.670000076,2.670000076,0,0,0,0,0,231,717,2194,1,441,492
4445114986,15/04/2016,7198,4.829999924,4.829999924,0,0,0,0,0,350,711,2496,2,337,379
4445114986,16/04/2016,3945,2.650000095,2.650000095,0,0,0,0,0,225,716,2180,1,462,499
4445114986,17/04/2016,2268,1.519999981,1.519999981,0,0,0,0,0,114,1219,1933,1,98,107
4445114986,18/04/2016,6155,4.239999771,4.239999771,2,0.289999992,0,25,6,162,1247,2248,0,0,0
4445114986,19/04/2016,2064,1.389999986,1.389999986,0,0,0,0,0,121,895,1954,2,388,424
4445114986,20/04/2016,2072,1.389999986,1.389999986,0,0,0,0,0,137,841,1974,1,439,462
4445114986,21/04/2016,3809,2.559999943,2.559999943,0,0,0,0,0,215,756,2150,1,436,469
4445114986,22/04/2016,6831,4.579999924,4.579999924,0,0,0,0,0,317,706,2432,1,388,417
4445114986,23/04/2016,4363,2.930000067,2.930000067,0,0,0,0,0,201,1239,2149,0,0,0
4445114986,24/04/2016,5002,3.359999895,3.359999895,0,0,0,0,0,244,1196,2247,0,0,0
4445114986,25/04/2016,3385,2.269999981,2.269999981,0,0,0,0,0,179,916,2070,1,328,345
4445114986,26/04/2016,6326,4.409999847,4.409999847,2.410000086,0.039999999,0,29,1,180,839,2291,2,353,391
4445114986,27/04/2016,7243,5.03000021,5.03000021,2.619999886,0.029999999,0,32,1,194,839,2361,1,332,374
4445114986,28/04/2016,4493,3.00999999,3.00999999,0,0,0,0,0,236,762,2203,1,419,442
4445114986,29/04/2016,4676,3.140000105,3.140000105,0,0,0,0,0,226,1106,2196,1,106,108
4445114986,30/04/2016,6222,4.179999828,4.179999828,0,0,0,0,0,290,797,2363,1,322,353
4445114986,01/05/2016,5232,3.50999999,3.50999999,0,0,0,0,0,240,741,2246,2,439,459
4445114986,02/05/2016,6910,4.75,4.75,2.210000038,0.189999998,0,27,4,200,667,2336,1,502,542
4445114986,03/05/2016,7502,5.179999828,5.179999828,2.480000019,0.109999999,0,30,2,233,725,2421,2,417,450
4445114986,04/05/2016,2923,1.960000038,1.960000038,0,0,0,0,0,180,897,2070,2,337,363
4445114986,05/05/2016,3800,2.549999952,2.549999952,0.119999997,0.239999995,0,2,6,185,734,2120,2,462,513
4445114986,06/05/2016,4514,3.029999971,3.029999971,0,0,0,0,0,229,809,2211,2,374,402
4445114986,07/05/2016,5183,3.589999914,3.589999914,2.130000114,0.189999998,0,26,4,108,866,2123,2,401,436
4445114986,08/05/2016,7303,4.900000095,4.900000095,0,0.25,0,0,8,308,733,2423,1,361,391
4445114986,09/05/2016,5275,3.539999962,3.539999962,0,0,0,0,0,266,641,2281,1,457,533
4445114986,10/05/2016,3915,2.630000114,2.630000114,0,0,0,0,0,231,783,2181,1,405,426
4445114986,11/05/2016,9105,6.110000134,6.110000134,2.25,1,0,34,22,232,622,2499,1,499,530
4445114986,12/05/2016,768,0.519999981,0.519999981,0,0,0,0,0,58,380,1212,1,483,501
4558609924,12/04/2016,5135,3.390000105,3.390000105,0,0,0,0,0,318,1122,1909,0,0,0
4558609924,13/04/2016,4978,3.289999962,3.289999962,1.24000001,0.439999998,0,19,7,127,1287,1722,0,0,0
4558609924,14/04/2016,6799,4.489999771,4.489999771,0,0,0,0,0,279,1161,1922,0,0,0
4558609924,15/04/2016,7795,5.150000095,5.150000095,0.589999974,0.839999974,0,17,30,262,1131,2121,0,0,0
4558609924,16/04/2016,7289,4.820000172,4.820000172,0.550000012,0.75,0,8,12,308,1112,1997,0,0,0
4558609924,17/04/2016,9634,6.400000095,6.400000095,0.550000012,1.139999986,0,7,19,304,1110,2117,0,0,0
4558609924,18/04/2016,8940,5.909999847,5.909999847,0.980000019,0.930000007,0,14,15,331,1080,2116,0,0,0
4558609924,19/04/2016,5401,3.569999933,3.569999933,0.050000001,0.360000014,0,1,9,248,1182,1876,0,0,0
4558609924,20/04/2016,4803,3.170000076,3.170000076,0,0,0,0,0,222,1218,1788,0,0,0
4558609924,21/04/2016,13743,9.079999924,9.079999924,0.419999987,0.970000029,0,6,21,432,844,2486,1,126,137
4558609924,22/04/2016,9601,6.349999905,6.349999905,1.370000005,1.5,0,20,25,273,1122,2094,0,0,0
4558609924,23/04/2016,6890,4.550000191,4.550000191,0.340000004,0.200000003,0,5,5,308,1122,2085,0,0,0
4558609924,24/04/2016,8563,5.659999847,5.659999847,0,0,0,0,0,395,1045,2173,0,0,0
4558609924,25/04/2016,8095,5.349999905,5.349999905,0.589999974,0.25,0,18,10,340,993,2225,0,0,0
4558609924,26/04/2016,9148,6.050000191,6.050000191,0.430000007,2.029999971,0,12,41,283,1062,2223,1,103,121
4558609924,27/04/2016,9557,6.320000172,6.320000172,1.960000038,0.889999986,0,27,14,312,1087,2098,0,0,0
4558609924,28/04/2016,9451,6.25,6.25,0.02,0.270000011,0,1,11,367,985,2185,0,0,0
4558609924,29/04/2016,7833,5.179999828,5.179999828,1.019999981,1.850000024,0,15,29,197,1096,1918,1,171,179
4558609924,30/04/2016,10319,6.820000172,6.820000172,0.469999999,1.889999986,0,7,29,293,1111,2105,0,0,0
4558609924,01/05/2016,3428,2.269999981,2.269999981,0,0,0,0,0,190,1121,1692,1,115,129
4558609924,02/05/2016,7891,5.21999979,5.21999979,0,0,0,0,0,383,1057,2066,0,0,0
4558609924,03/05/2016,5267,3.480000019,3.480000019,0.600000024,0.280000001,0,21,10,237,1172,1953,0,0,0
4558609924,04/05/2016,5232,3.460000038,3.460000038,0,0,0,0,0,252,1188,1842,0,0,0
4558609924,05/05/2016,10611,7.010000229,7.010000229,1.00999999,0.5,0,14,8,370,1048,2262,0,0,0
4558609924,06/05/2016,3755,2.480000019,2.480000019,0,0,0,0,0,202,1238,1722,0,0,0
4558609924,07/05/2016,8237,5.440000057,5.440000057,1.610000014,1,0,23,16,233,1116,1973,0,0,0
4558609924,08/05/2016,6543,4.329999924,4.329999924,1.799999952,0.5,0,66,35,238,1019,2666,1,123,134
4558609924,09/05/2016,11451,7.570000172,7.570000172,0.430000007,1.620000005,0,6,30,339,1065,2223,0,0,0
4558609924,10/05/2016,6435,4.25,4.25,0.74000001,1.120000005,0,11,18,220,1191,1889,0,0,0
4558609924,11/05/2016,9108,6.019999981,6.019999981,0.25999999,1.820000052,0,4,31,324,1081,2131,0,0,0
4558609924,12/05/2016,6307,4.170000076,4.170000076,0,0,0,0,0,247,736,1452,0,0,0
4702921684,12/04/2016,7213,5.880000114,5.880000114,0,0,0,0,0,263,718,2947,1,425,439
4702921684,13/04/2016,6877,5.579999924,5.579999924,0,0,0,0,0,258,777,2898,2,400,430
4702921684,14/04/2016,7860,6.369999886,6.369999886,0,0,0,0,0,271,772,2984,1,384,415
4702921684,15/04/2016,6506,5.28000021,5.28000021,0.07,0.419999987,0,1,8,256,944,2896,1,253,257
4702921684,16/04/2016,11140,9.029999733,9.029999733,0.239999995,1.25,0,3,24,335,556,3328,2,382,406
4702921684,17/04/2016,12692,10.28999996,10.28999996,0.959999979,3.460000038,0,12,66,302,437,3394,1,591,612
